University_uni,Faculty,Department,City,Type,Founded_Year_clean,University_clean,Stream,College Type,University_stream,Minimum Absolute Score,Minimum Percentage (%),Stream_Type
tanta university,Faculty of Veterinary Medicine,Physiology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Veterinary Medicine,Physiology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Veterinary Medicine,Pathology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Veterinary Medicine,Pathology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Veterinary Medicine,Surgery,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Veterinary Medicine,Surgery,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Veterinary Medicine,Public Health,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Veterinary Medicine,Public Health,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Dar El-Ulum,Islamic Studies,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Dar El-Ulum,Islamic Studies,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Dar El-Ulum,Arabic Language,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Dar El-Ulum,Arabic Language,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Dar El-Ulum,Quran Sciences,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Dar El-Ulum,Quran Sciences,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Dar El-Ulum,Theology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Dar El-Ulum,Theology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Kindergarten,Early Childhood Education,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Kindergarten,Early Childhood Education,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Kindergarten,Child Psychology,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Kindergarten,Child Psychology,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
tanta university,Faculty of Kindergarten,Curriculum Development,Tanta,Public,1972,tanta university,Science-Math,Science (Science),Tanta University,328.0,80.0,Science
tanta university,Faculty of Kindergarten,Curriculum Development,Tanta,Public,1972,tanta university,Literary,Education (),Tanta University,240.0,63.2,Literary
zagazig university,Faculty of Medicine,Internal Medicine,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Medicine,Internal Medicine,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Medicine,Surgery,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Medicine,Surgery,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Medicine,Pediatrics,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Medicine,Pediatrics,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Medicine,Obstetrics & Gynecology,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Medicine,Obstetrics & Gynecology,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Medicine,Pharmacology,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Medicine,Pharmacology,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Medicine,Anatomy,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Medicine,Anatomy,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Engineering,Civil Engineering,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Engineering,Civil Engineering,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Engineering,Mechanical Engineering,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Engineering,Mechanical Engineering,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Engineering,Electrical Engineering,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Engineering,Electrical Engineering,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Engineering,Architecture,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Engineering,Architecture,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Engineering,Computer Engineering,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Engineering,Computer Engineering,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Science,Mathematics,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Science,Mathematics,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Science,Physics,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Science,Physics,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Science,Chemistry,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Science,Chemistry,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Science,Geology,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Science,Geology,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Science,Botany,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Science,Botany,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Science,Zoology,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Science,Zoology,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Agriculture,Agronomy,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Agriculture,Agronomy,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Agriculture,Horticulture,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Agriculture,Horticulture,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Agriculture,Animal Production,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Agriculture,Animal Production,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Agriculture,Soil Science,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Agriculture,Soil Science,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Agriculture,Plant Pathology,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Agriculture,Plant Pathology,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Commerce,Accounting,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Commerce,Accounting,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Commerce,Business Administration,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Commerce,Business Administration,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Commerce,Economics,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Commerce,Economics,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Commerce,Statistics,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Commerce,Statistics,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Law,Public Law,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Law,Public Law,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Law,Private Law,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
zagazig university,Faculty of Law,Private Law,Zagazig,Public,1974,zagazig university,Literary,Commerce (),Zagazig University,254.0,66.8,Literary
zagazig university,Faculty of Law,International Law,Zagazig,Public,1974,zagazig university,Science-Math,Pharmacy (Pharmacy),Zagazig University,382.0,93.2,Science
